first_column,agent_id,o_zone_id,d_zone_id,OD_key,path_id,activity_zone_sequence,activity_agent_type_sequence,display_code,impacted_flag,info_receiving_flag,diverted_flag,agent_type_no,agent_type,PCE_unit,demand_period,volume,toll,departure_time,dt_hhmm,departure_time_in_1min,departure_time_in_5_min,travel_time,distance_mile,speed_mph,waiting_time,max_link_waiting_time,max_wait_link,
,0,2,4,2->4,0,,,0,0,0,0,1,auto,1,AM,1,0,570.3653,T0930,570,570,539.6347,19.8226,52.9,8.0,10002428->10002426,
,1,2,4,2->4,0,,,0,0,0,0,1,auto,1,AM,1,0,548.6274,T0908,548,545,561.3726,19.8226,73.5,15.8,10007506->10001280,
,2,2,4,2->4,0,,,0,0,0,0,1,auto,1,AM,1,0,561.7889,T0921,561,560,548.2111,19.8226,59.5,9.1,10007506->10001280,
,3,2,4,2->4,0,,,0,0,0,0,1,auto,1,AM,1,0,568.0001,T0928,568,565,541.9999,19.8226,54.3,8.1,10002428->10002426,
,4,2,4,2->4,0,,,0,0,0,0,1,auto,1,AM,1,0,573.3981,T0933,573,570,536.6019,19.8226,47.9,8.2,10002428->10002426,
,5,2,4,2->4,5,,,0,0,0,0,1,auto,1,AM,1,0,572.2460,T0932,572,570,537.7540,25.2372,19.3,8.3,10002415->10002404,
,6,2,4,2->4,2,,,0,0,0,0,1,auto,1,AM,1,0,574.1484,T0934,574,570,535.8516,27.0560,47.2,8.2,10002428->10002426,
,7,2,4,2->4,2,,,0,0,0,0,1,auto,1,AM,1,0,571.7026,T0931,571,570,538.2974,27.0560,51.7,8.1,10002428->10002426,
,8,2,4,2->4,2,,,0,0,0,0,1,auto,1,AM,1,0,569.7531,T0929,569,565,540.2469,27.0560,53.5,8.1,10002428->10002426,
,9,2,4,2->4,3,,,0,0,0,0,1,auto,1,AM,1,0,546.6731,T0906,546,545,563.3269,28.6038,74.1,11.0,10007506->10001280,
,10,2,4,2->4,9,,,0,0,0,0,1,auto,1,AM,1,0,569.0783,T0929,569,565,540.9217,28.6038,53.3,8.1,10002428->10002426,
,11,2,4,2->4,1,,,0,0,0,0,1,auto,1,AM,1,0,555.0261,T0915,555,555,554.9739,23.6444,67.7,14.7,10005294->10005310,
,12,2,4,2->4,1,,,0,0,0,0,1,auto,1,AM,1,0,549.5051,T0909,549,545,560.4949,23.6444,53.9,8.2,10005294->10005310,
,13,2,4,2->4,1,,,0,0,0,0,1,auto,1,AM,1,0,551.5229,T0911,551,550,558.4771,23.6444,51.9,10.7,10005294->10005310,
,14,2,4,2->4,8,,,0,0,0,0,1,auto,1,AM,1,0,546.0674,T0906,546,545,563.9326,29.6190,74.6,10.3,10007506->10001280,
,15,2,4,2->4,8,,,0,0,0,0,1,auto,1,AM,1,0,546.8538,T0906,546,545,563.1462,29.6190,74.9,12.5,10007506->10001280,
,16,2,4,2->4,8,,,0,0,0,0,1,auto,1,AM,1,0,566.0631,T0926,566,565,543.9369,29.6190,55.4,8.1,10002428->10002426,
,17,2,4,2->4,11,,,0,0,0,0,1,auto,1,AM,1,0,554.4653,T0914,554,550,555.5347,23.6445,68.2,12.3,10005294->10005310,
,18,2,4,2->4,12,,,0,0,0,0,1,auto,1,AM,1,0,558.3660,T0918,558,555,551.6340,23.6445,64.0,11.4,10005294->10005310,
,19,2,4,2->4,10,,,0,0,0,0,1,auto,1,AM,1,0,564.5855,T0924,564,560,545.4145,23.6445,58.4,5.9,10006329->10007372,
,20,2,4,2->4,13,,,0,0,0,0,1,auto,1,AM,1,0,558.9422,T0918,558,555,551.0578,23.6445,63.5,10.8,10005294->10005310,
,21,2,4,2->4,7,,,0,0,0,0,1,auto,1,AM,1,0,559.8640,T0919,559,555,550.1360,47.1072,63.6,10.8,10007506->10001280,
,22,2,4,2->4,6,,,0,0,0,0,1,auto,1,AM,1,0,550.9084,T0910,550,550,559.0916,47.1072,70.4,18.3,10007506->10001280,
,23,2,4,2->4,4,,,0,0,0,0,1,auto,1,AM,1,0,561.9308,T0921,561,560,548.0692,46.5362,53.0,12.2,10002416->10002414,
,24,2,6,2->6,7,,,0,0,0,0,1,auto,1,AM,1,0,550.2901,T0910,550,550,559.7099,45.0373,71.0,18.3,10007506->10001280,
,25,2,6,2->6,7,,,0,0,0,0,1,auto,1,AM,1,0,568.9369,T0928,568,565,541.0631,45.0373,53.4,8.1,10002428->10002426,
,26,2,6,2->6,0,,,0,0,0,0,1,auto,1,AM,1,0,549.6865,T0909,549,545,560.3135,23.6366,71.0,39.9,10002404->10005249,
,27,2,6,2->6,0,,,0,0,0,0,1,auto,1,AM,1,0,560.8901,T0920,560,560,549.1099,23.6366,30.6,9.9,10006558->10002403,
,28,2,6,2->6,0,,,0,0,0,0,1,auto,1,AM,1,0,546.1418,T0906,546,545,563.8582,23.6366,74.5,44.4,10002404->10005249,
,29,2,6,2->6,9,,,0,0,0,0,1,auto,1,AM,1,0,553.6753,T0913,553,550,556.3247,33.3465,69.0,16.1,10007506->10001280,
,30,2,6,2->6,9,,,0,0,0,0,1,auto,1,AM,1,0,570.7830,T0930,570,570,539.2170,33.3465,52.5,8.1,10002428->10002426,
,31,2,6,2->6,1,,,0,0,0,0,1,auto,1,AM,1,0,551.7057,T0911,551,550,558.2943,31.0110,54.3,10.6,10005294->10005310,
,32,2,6,2->6,1,,,0,0,0,0,1,auto,1,AM,1,0,560.4182,T0920,560,560,549.5818,31.0110,62.5,9.0,10005294->10005310,
,33,2,6,2->6,1,,,0,0,0,0,1,auto,1,AM,1,0,549.9079,T0909,549,545,560.0921,31.0110,56.1,10.9,10005294->10005310,
,34,2,6,2->6,10,,,0,0,0,0,1,auto,1,AM,1,0,559.8142,T0919,559,555,550.1858,30.2758,55.0,12.2,10002416->10002414,
,35,2,6,2->6,10,,,0,0,0,0,1,auto,1,AM,1,0,568.6709,T0928,568,565,541.3291,30.2758,46.5,12.1,10002416->10002414,
,36,2,6,2->6,6,,,0,0,0,0,1,auto,1,AM,1,0,564.8342,T0924,564,560,545.1658,31.0112,57.9,5.9,10006329->10007372,
,37,2,6,2->6,6,,,0,0,0,0,1,auto,1,AM,1,0,549.5349,T0909,549,545,55.7485,31.0112,18.4,8.5,10005294->10005310,
,38,2,6,2->6,6,,,0,0,0,0,1,auto,1,AM,1,0,549.0216,T0909,549,545,55.3451,31.0112,18.0,6.2,10005294->10005310,
,39,2,6,2->6,3,,,0,0,0,0,1,auto,1,AM,1,0,551.1440,T0911,551,550,558.8560,33.6578,63.3,13.8,10006558->10002403,
,40,2,6,2->6,3,,,0,0,0,0,1,auto,1,AM,1,0,569.3939,T0929,569,565,540.6061,33.6578,45.9,12.2,10002416->10002414,
,41,2,6,2->6,13,,,0,0,0,0,1,auto,1,AM,1,0,552.3677,T0912,552,550,557.6323,33.6578,62.1,16.8,10006558->10002403,
,42,2,6,2->6,13,,,0,0,0,0,1,auto,1,AM,1,0,571.3672,T0931,571,570,538.6328,33.6578,44.0,12.3,10002416->10002414,
,43,2,6,2->6,12,,,0,0,0,0,1,auto,1,AM,1,0,558.2687,T0918,558,555,551.7313,33.6578,56.5,12.2,10002416->10002414,
,44,2,6,2->6,12,,,0,0,0,0,1,auto,1,AM,1,0,561.2844,T0921,561,560,548.7156,33.6578,53.6,12.2,10002416->10002414,
,45,2,6,2->6,2,,,0,0,0,0,1,auto,1,AM,1,0,559.1149,T0919,559,555,550.8851,33.6578,55.4,12.2,10002416->10002414,
,46,2,6,2->6,2,,,0,0,0,0,1,auto,1,AM,1,0,568.5234,T0928,568,565,541.4766,33.6578,46.0,12.1,10002416->10002414,
,47,2,6,2->6,8,,,0,0,0,0,1,auto,1,AM,1,0,566.2736,T0926,566,565,543.7264,56.4755,55.3,8.1,10002428->10002426,
